survived,pclass,sex,age,sibsp,parch,fare,class,who,adult_male,deck,embark_town,alone,embarked_Q,embarked_S,who_freq
0,3,1,-0.08212560386473426,0,0,-0.08757568634583147,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,-0.09178743961352658,0,0,-0.09901292480007143,0,man,True,Unknown,0.49056603773584906,True,False,False,414
1,1,1,0.0,0,0,0.300257535177315,2,man,True,C,0.34296724470134876,True,False,True,414
1,3,1,0.0,2,0,0.1758651277467131,0,man,True,Unknown,0.3333333333333333,False,True,False,414
0,3,1,-0.178743961352657,0,0,-0.22304845470314827,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,2,0,0.0,0,0,-0.011152422735157435,1,woman,False,E,0.3333333333333333,True,True,False,192
0,2,1,0.033816425120772986,1,0,0.18873330782574083,1,man,True,Unknown,0.49056603773584906,False,False,False,414
1,1,0,0.033816425120772986,0,0,0.7537184751035032,2,woman,False,E,0.49056603773584906,True,False,False,192
0,2,0,-0.04347826086956521,1,1,0.22304845470314827,1,woman,False,Unknown,0.34296724470134876,False,False,True,192
0,2,1,0.2850241545893721,1,1,0.22733784806282417,1,man,True,Unknown,0.34296724470134876,False,False,True,414
1,3,0,-0.04347826086956521,0,0,-0.08828944140088159,0,woman,False,Unknown,0.34296724470134876,True,False,True,192
1,2,0,-0.08212560386473426,1,0,0.22304845470314827,1,woman,False,Unknown,0.34296724470134876,False,False,True,192
0,2,1,0.497584541062802,0,0,0.017157573438703708,1,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,-0.024154589371980683,0,0,-0.08757568634583147,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,2,0,0.033816425120772986,0,0,-0.011152422735157435,1,woman,False,Unknown,0.3333333333333333,True,True,False,192
1,2,0,-0.1207729468599034,1,1,0.2745211750192594,1,woman,False,Unknown,0.34296724470134876,False,False,True,192
0,3,1,0.6328502415458938,0,0,-0.11602809037923388,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,2,0,0.14975845410628022,0,0,0.0,1,woman,False,D,0.34296724470134876,True,False,True,192
1,3,0,0.05314009661835751,1,1,0.12911074012624538,0,woman,False,Unknown,0.34296724470134876,False,False,True,192
1,1,0,-0.2367149758454106,0,1,0.7717339272141421,2,woman,False,B,0.49056603773584906,False,False,False,192
1,3,0,0.0,2,0,0.1758651277467131,0,woman,False,Unknown,0.3333333333333333,False,True,False,192
0,1,1,0.3333333333333334,0,0,0.2659423882999076,2,man,True,C,0.34296724470134876,True,False,True,414
0,3,1,-0.2367149758454106,2,0,0.08578786719351858,0,man,True,Unknown,0.34296724470134876,False,False,True,414
0,1,1,0.01449275362318846,1,0,0.919645936314519,2,man,True,C,0.34296724470134876,False,False,True,414
1,3,1,0.3236714975845411,0,0,-0.0849299885215834,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,1,1,0.3236714975845411,0,0,0.3860454023708335,2,man,True,Unknown,0.34296724470134876,True,False,True,414
1,2,1,-0.5072463768115942,1,1,0.22304845470314827,1,child,False,F,0.34296724470134876,False,False,True,76
0,2,1,-0.004830917874396154,0,0,0.0,1,man,True,Unknown,0.34296724470134876,True,False,True,414
0,2,1,0.14975845410628022,0,0,0.0,1,man,True,Unknown,0.34296724470134876,True,False,True,414
1,2,0,-0.08212560386473426,0,0,0.0,1,woman,False,F,0.34296724470134876,True,False,True,192
1,2,0,0.22705314009661845,0,0,0.0,1,woman,False,Unknown,0.34296724470134876,True,False,True,192
1,3,0,0.0,1,0,0.053188477659981526,0,woman,False,Unknown,0.34296724470134876,False,False,True,192
1,3,1,-0.4879227053140097,1,1,0.04975696297224076,0,child,False,Unknown,0.34296724470134876,False,False,True,76
0,3,1,0.2657004830917875,0,0,-0.07442097479037736,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,-0.10144927536231879,0,0,-0.06476983973110653,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,1,1,0.0,0,0,0.37746661565148176,2,man,True,C,0.34296724470134876,True,False,True,414
0,3,1,-0.25603864734299514,1,1,-0.09901292480007143,0,child,False,Unknown,0.49056603773584906,False,False,False,76
0,3,1,-0.06280193236714973,1,0,0.08235635250577784,0,man,True,Unknown,0.34296724470134876,False,False,True,414
1,1,0,-0.1207729468599034,0,1,0.7206180844255559,2,woman,False,E,0.34296724470134876,False,False,True,192
0,2,0,0.1884057971014493,0,0,0.0,1,woman,False,Unknown,0.34296724470134876,True,False,True,192
0,3,1,0.22705314009661845,1,4,0.2556478442366853,0,man,True,Unknown,0.34296724470134876,False,False,True,414
0,2,1,0.01449275362318846,1,0,0.25257320707646963,1,man,True,Unknown,0.49056603773584906,False,False,False,414
0,3,0,0.3236714975845411,0,1,0.02495054329456295,0,woman,False,Unknown,0.49056603773584906,False,False,False,192
0,3,1,0.1304347826086957,0,0,-0.10208756196028708,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,0.033816425120772986,0,0,-0.09865604727254634,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,3,0,0.0,0,0,-0.09901292480007143,0,woman,False,Unknown,0.49056603773584906,True,False,False,192
1,1,0,-0.08212560386473426,0,0,0.965971384599019,2,woman,False,B,0.49056603773584906,True,False,False,192
1,1,1,-0.06280193236714973,1,0,0.7281965846134314,2,man,True,E,0.49056603773584906,False,False,False,414
0,3,1,-0.19806763285024154,1,0,-0.11159628916001671,0,man,True,Unknown,0.34296724470134876,False,False,True,414
0,3,1,-0.178743961352657,0,0,-0.0849299885215834,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,0,-0.4879227053140097,3,1,0.1385474055175325,0,child,False,Unknown,0.34296724470134876,False,False,True,76
1,3,0,-0.1207729468599034,0,0,-0.09865604727254634,0,woman,False,Unknown,0.34296724470134876,True,False,True,192
0,3,1,-0.15942028985507248,0,0,-0.15420369128034964,0,man,True,Unknown,0.49056603773584906,True,False,False,414
0,3,1,-0.178743961352657,0,0,-0.0896483212172269,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,3,0,-0.5265700483091788,0,2,0.047040919096893966,0,child,False,Unknown,0.49056603773584906,False,False,False,76
0,3,1,0.07246376811594203,0,0,-0.08707468520142134,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,1,0,0.1304347826086957,1,0,0.6691453641094448,2,woman,False,Unknown,0.34296724470134876,False,False,True,192
0,3,1,-0.5265700483091788,5,2,0.5816417395720558,0,child,False,Unknown,0.34296724470134876,False,False,True,76
1,2,0,0.14975845410628022,0,0,0.0,1,woman,False,Unknown,0.34296724470134876,True,False,True,192
0,3,1,0.0,0,0,-0.09043413808071953,0,man,True,Unknown,0.3333333333333333,True,True,False,414
1,2,0,-0.21739130434782608,0,0,-0.017157573438703708,1,woman,False,Unknown,0.49056603773584906,True,False,False,192
1,3,1,-0.14009661835748793,0,0,-0.08929144368970188,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,-0.004830917874396154,2,0,-0.08707468520142134,0,man,True,Unknown,0.34296724470134876,False,False,True,414
1,3,0,-0.08212560386473426,0,2,0.0634830217232037,0,woman,False,G,0.34296724470134876,False,False,True,192
0,3,1,-0.1207729468599034,0,0,-0.08929144368970188,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,0,0.05314009661835751,0,0,-0.08828944140088159,0,woman,False,Unknown,0.34296724470134876,True,False,True,192
0,2,1,0.34299516908212563,0,0,0.22304845470314827,1,man,True,Unknown,0.34296724470134876,True,False,True,414
0,2,1,-0.10144927536231879,0,0,-0.042893933596759276,1,man,True,Unknown,0.34296724470134876,True,False,True,414
1,2,0,-0.004830917874396154,0,0,-0.006005150703546275,1,woman,False,Unknown,0.34296724470134876,True,False,True,192
1,3,1,0.20772946859903382,0,0,-0.08707468520142134,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,-0.04347826086956521,0,0,-0.0849299885215834,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,0,-0.14009661835748793,1,0,-0.05447529566788428,0,woman,False,Unknown,0.34296724470134876,False,False,True,192
0,3,1,-0.004830917874396154,1,0,0.048899084300305574,0,man,True,Unknown,0.34296724470134876,False,False,True,414
0,3,0,-0.15942028985507248,0,0,-0.07442097479037736,0,woman,False,Unknown,0.34296724470134876,True,False,True,192
0,2,1,0.1111111111111111,1,0,0.1372605875096297,1,man,True,Unknown,0.34296724470134876,False,False,True,414
0,3,1,0.4396135265700483,0,0,-0.09007726055319448,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,2,1,-0.4879227053140097,1,1,0.09865604727254634,1,child,False,Unknown,0.34296724470134876,False,False,True,76
0,3,1,-0.14009661835748793,0,0,-0.0896483212172269,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,0.0,0,0,-0.10537666878848659,0,man,True,Unknown,0.3333333333333333,True,True,False,414
1,3,1,0.3043478260869566,0,0,-0.08707468520142134,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,0,0.0,0,0,-0.0849299885215834,0,woman,False,Unknown,0.34296724470134876,True,False,True,192
1,2,0,0.1111111111111111,1,1,0.3345726820547224,1,woman,False,Unknown,0.34296724470134876,False,False,True,192
1,2,0,-0.19806763285024154,0,2,0.0,1,woman,False,Unknown,0.34296724470134876,False,False,True,192
0,3,0,-0.3526570048309179,0,2,0.19130694384154637,0,child,False,Unknown,0.34296724470134876,False,False,True,76
0,3,1,-0.14009661835748793,0,0,-0.09036379202962089,0,man,True,Unknown,0.3333333333333333,True,True,False,414
0,3,1,0.01449275362318846,0,0,-0.08793256387335652,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,0,-0.004830917874396154,1,1,0.0240206028141852,0,woman,False,Unknown,0.34296724470134876,False,False,True,192
0,3,1,-0.19806763285024154,1,1,0.12374899842665048,0,man,True,Unknown,0.34296724470134876,False,False,True,414
1,2,0,-0.004830917874396154,1,0,0.22304845470314827,1,woman,False,Unknown,0.34296724470134876,False,False,True,192
1,2,0,-0.178743961352657,0,0,0.22304845470314827,1,woman,False,Unknown,0.34296724470134876,True,False,True,192
1,3,1,0.07246376811594203,0,0,-0.0849299885215834,0,man,True,E,0.34296724470134876,True,False,True,414
1,1,1,-0.004830917874396154,0,0,0.23248512009443537,2,man,True,C,0.34296724470134876,True,False,True,414
1,2,0,0.2657004830917875,1,0,0.22304845470314827,1,woman,False,Unknown,0.34296724470134876,False,False,True,192
0,3,1,-0.21739130434782608,0,0,-0.10080074395238432,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,1,1,0.4202898550724639,1,0,0.7360599005203893,2,man,True,E,0.34296724470134876,False,False,True,414
0,3,0,-0.14009661835748793,2,2,0.36674313225229177,0,woman,False,Unknown,0.34296724470134876,False,False,True,192
1,2,0,-0.08212560386473426,2,3,0.09865604727254634,1,woman,False,Unknown,0.34296724470134876,False,False,True,192
0,2,1,0.05314009661835751,0,0,-0.042893933596759276,1,man,True,Unknown,0.34296724470134876,True,False,True,414
1,2,0,0.3236714975845411,1,1,0.22733784806282417,1,woman,False,Unknown,0.34296724470134876,False,False,True,192
0,3,1,-0.15942028985507248,0,0,-0.060051507035462984,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,-0.06280193236714973,1,0,-0.0896483212172269,0,man,True,Unknown,0.34296724470134876,False,False,True,414
1,2,0,-0.004830917874396154,0,0,0.0,1,woman,False,Unknown,0.34296724470134876,True,False,True,192
1,3,1,0.0,0,0,-0.08385764018166439,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,2,0,-0.2946859903381643,0,1,0.11152422735157412,1,child,False,Unknown,0.34296724470134876,False,False,True,76
1,1,1,0.1111111111111111,0,0,0.23248512009443537,2,man,True,Unknown,0.34296724470134876,True,False,True,414
1,3,0,-0.4492753623188405,2,1,0.10737724185143946,0,child,False,Unknown,0.49056603773584906,False,False,False,76
1,1,1,0.45893719806763295,0,0,0.300257535177315,2,man,True,C,0.34296724470134876,True,False,True,414
0,2,1,0.14975845410628022,1,2,0.2530742082208797,1,man,True,Unknown,0.34296724470134876,False,False,True,414
0,3,1,0.0,1,0,0.11953166687541714,0,man,True,Unknown,0.34296724470134876,False,False,True,414
0,1,1,0.033816425120772986,0,0,0.2530742082208797,2,man,True,C,0.49056603773584906,True,False,False,414
1,3,1,0.01449275362318846,0,0,-0.08757568634583147,0,man,True,Unknown,0.49056603773584906,True,False,False,414
0,1,1,0.7101449275362322,0,0,0.23248512009443537,2,man,True,E,0.34296724470134876,True,False,True,414
1,1,0,0.0,1,0,0.666786197761623,2,woman,False,D,0.34296724470134876,False,False,True,192
1,2,0,0.4202898550724639,0,0,-0.042893933596759276,1,woman,False,Unknown,0.34296724470134876,True,False,True,192
1,1,1,0.3816425120772949,0,0,0.23248512009443537,2,man,True,E,0.34296724470134876,True,False,True,414
0,3,1,0.1111111111111111,0,0,-0.0849299885215834,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,1,1,0.36231884057971026,0,0,0.43751812268694457,2,man,True,E,0.34296724470134876,True,False,True,414
0,2,1,0.3816425120772949,0,0,0.0,1,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,0.1884057971014493,0,0,-0.10208756196028708,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,1,1,0.5362318840579711,0,0,0.23248512009443537,2,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,0.0,0,0,-0.09050619988916209,0,man,True,Unknown,0.3333333333333333,True,True,False,414
1,3,0,-0.5314009661835749,2,1,0.10737724185143946,0,child,False,Unknown,0.49056603773584906,False,False,False,76
0,3,1,0.1884057971014493,0,0,-0.07442097479037736,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,2,0,0.09178743961352658,1,2,0.2530742082208797,1,woman,False,Unknown,0.34296724470134876,False,False,True,192
1,2,0,-0.10144927536231879,0,0,0.013583650891421729,1,woman,False,D,0.49056603773584906,True,False,False,192
0,3,0,-0.1207729468599034,0,0,-0.054260825999900494,0,woman,False,Unknown,0.34296724470134876,True,False,True,192
0,1,1,0.0,0,0,0.6691453641094448,2,man,True,A,0.34296724470134876,True,False,True,414
0,3,1,0.01449275362318846,1,0,-0.10215962376872964,0,man,True,Unknown,0.34296724470134876,False,False,True,414
0,3,1,-0.1207729468599034,0,0,-0.09400977638534536,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,3,0,-0.5072463768115942,0,1,-0.012224771075076404,0,child,False,Unknown,0.34296724470134876,False,False,True,76
0,3,1,-0.3719806763285024,5,2,0.5816417395720558,0,child,False,Unknown,0.34296724470134876,False,False,True,76
0,3,1,0.4202898550724639,0,0,-0.0849299885215834,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,3,0,0.671497584541063,0,0,-0.058550219359576404,0,woman,False,Unknown,0.34296724470134876,True,False,True,192
0,1,1,0.5748792270531403,0,0,0.28653147642635196,2,man,True,B,0.49056603773584906,True,False,False,414
1,3,1,-0.3719806763285024,1,1,0.04975696297224076,0,child,False,Unknown,0.34296724470134876,False,False,True,76
0,3,1,-0.14009661835748793,0,0,-0.09865604727254634,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,1,1,0.5169082125603864,0,0,0.300257535177315,2,man,True,C,0.34296724470134876,True,False,True,414
0,1,1,0.8260869565217392,0,0,0.626323492321128,2,man,True,Unknown,0.49056603773584906,True,False,False,414
0,3,1,0.0,0,0,0.025020889345661632,0,man,True,Unknown,0.49056603773584906,True,False,False,414
0,3,1,0.0,0,0,0.036030904221277776,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,-0.08212560386473426,0,0,-0.08929144368970188,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,0,-0.14009661835748793,0,0,-0.09007726055319448,0,woman,False,Unknown,0.3333333333333333,True,True,False,192
0,3,0,0.0,0,0,-0.0921498954245899,0,woman,False,Unknown,0.3333333333333333,True,True,False,192
0,3,0,0.1690821256038648,0,0,-0.058550219359576404,0,woman,False,Unknown,0.34296724470134876,True,False,True,192
1,2,0,0.09178743961352658,0,2,0.22304845470314827,1,woman,False,Unknown,0.34296724470134876,False,False,True,192
1,1,1,0.0,0,0,0.23248512009443537,2,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,-0.004830917874396154,0,0,0.16342588700365288,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,3,1,-0.04347826086956521,0,0,0.7462823827751689,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,3,1,0.01449275362318846,0,0,-0.09007726055319448,0,man,True,Unknown,0.3333333333333333,True,True,False,414
1,1,1,0.14975845410628022,0,0,0.22798125706677558,2,man,True,E,0.34296724470134876,True,False,True,414
1,1,0,0.497584541062802,1,0,0.7961114075558522,2,woman,False,Unknown,0.49056603773584906,False,False,False,192
0,3,1,-0.08212560386473426,0,0,-0.094438715721313,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,1,1,0.36231884057971026,0,0,0.36066591974030304,2,man,True,D,0.34296724470134876,True,False,True,414
1,2,0,0.1111111111111111,0,0,-0.042893933596759276,1,woman,False,F,0.34296724470134876,True,False,True,192
0,3,1,0.0,0,0,0.19130694384154637,0,man,True,Unknown,0.3333333333333333,True,True,False,414
1,2,0,0.14975845410628022,1,0,0.22304845470314827,1,woman,False,Unknown,0.34296724470134876,False,False,True,192
0,3,1,0.07246376811594203,0,0,-0.08757568634583147,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,1,0,0.3043478260869566,0,1,0.7717339272141421,2,woman,False,B,0.49056603773584906,False,False,False,192
0,3,1,0.0,0,0,-0.09901292480007143,0,man,True,Unknown,0.49056603773584906,True,False,False,414
0,3,1,0.23671497584541076,0,0,-0.09007726055319448,0,man,True,Unknown,0.3333333333333333,True,True,False,414
0,3,1,0.20772946859903382,0,0,-0.08707468520142134,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,2,1,-0.10144927536231879,2,1,-0.025736360158055565,1,man,True,Unknown,0.34296724470134876,False,False,True,414
1,2,0,-0.5072463768115942,1,1,0.22304845470314827,1,child,False,Unknown,0.34296724470134876,False,False,True,76
0,3,1,-0.21739130434782608,1,1,-0.09901292480007143,0,man,True,Unknown,0.49056603773584906,False,False,False,414
1,3,0,0.0,0,2,0.16056571951142096,0,woman,False,Unknown,0.49056603773584906,False,False,False,192
0,3,0,0.033816425120772986,0,0,-0.07442097479037736,0,woman,False,Unknown,0.34296724470134876,True,False,True,192
1,2,0,-0.4106280193236715,0,2,0.22733784806282417,1,child,False,Unknown,0.34296724470134876,False,False,True,76
0,1,1,0.3236714975845411,0,0,0.23248512009443537,2,man,True,B,0.34296724470134876,True,False,True,414
0,3,1,0.0,0,0,0.025736360158055565,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,1,0,-0.1207729468599034,0,2,0.6262514305126856,2,woman,False,B,0.49056603773584906,False,False,False,192
1,1,0,0.14975845410628022,0,2,0.9951392594448154,2,woman,False,B,0.34296724470134876,False,False,True,192
0,3,0,-0.3719806763285024,4,2,0.3135546545923103,0,child,False,Unknown,0.34296724470134876,False,False,True,76
0,3,0,-0.3333333333333333,4,2,0.3135546545923103,0,child,False,Unknown,0.34296724470134876,False,False,True,76
1,2,1,0.07246376811594203,1,0,0.22304845470314827,1,man,True,Unknown,0.34296724470134876,False,False,True,414
0,1,1,0.6908212560386476,0,0,0.22304845470314827,2,man,True,Unknown,0.34296724470134876,True,False,True,414
1,2,0,-0.178743961352657,1,0,0.22304845470314827,1,woman,False,Unknown,0.34296724470134876,False,False,True,192
1,2,1,0.0,0,0,0.014798407090881984,1,man,True,Unknown,0.49056603773584906,True,False,False,414
0,3,1,0.09178743961352658,1,1,0.12911074012624538,0,man,True,Unknown,0.34296724470134876,False,False,True,414
1,2,1,-0.391304347826087,1,1,0.40749236916921316,1,child,False,Unknown,0.34296724470134876,False,False,True,76
0,2,1,-0.024154589371980683,0,0,0.22304845470314827,1,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,0.0,0,0,-0.08871838073684916,0,man,True,Unknown,0.3333333333333333,True,True,False,414
1,3,1,-0.1207729468599034,0,0,-0.09908498660851395,0,man,True,Unknown,0.49056603773584906,True,False,False,414
1,3,0,-0.1207729468599034,0,0,-0.0896483212172269,0,woman,False,Unknown,0.34296724470134876,True,False,True,192
0,1,1,0.6521739130434784,0,0,0.23248512009443537,2,man,True,Unknown,0.34296724470134876,True,False,True,414
1,1,0,0.3816425120772949,1,0,0.45639145346951876,2,woman,False,A,0.49056603773584906,False,False,False,192
1,3,0,0.14975845410628022,1,0,0.07549332313029633,0,woman,False,Unknown,0.34296724470134876,False,False,True,192
0,3,1,0.22705314009661845,0,0,-0.08757568634583147,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,2,1,-0.004830917874396154,0,0,0.008578786719351854,1,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,-0.08212560386473426,2,0,0.19130694384154637,0,man,True,Unknown,0.34296724470134876,False,False,True,414
0,3,1,-0.178743961352657,0,0,-0.08757568634583147,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,0,0.01449275362318846,0,4,0.1385474055175325,0,woman,False,Unknown,0.34296724470134876,False,False,True,192
1,3,1,0.07246376811594203,0,0,-0.08828944140088159,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,2,1,0.6521739130434784,0,0,-0.042893933596759276,1,man,True,Unknown,0.34296724470134876,True,False,True,414
1,1,0,0.4782608695652176,2,0,0.660209699862568,2,woman,False,C,0.34296724470134876,False,False,True,192
1,1,1,0.14975845410628022,0,0,0.22969701441064594,2,man,True,E,0.34296724470134876,True,False,True,414
0,3,1,-0.2367149758454106,0,0,-0.0849299885215834,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,-0.178743961352657,0,0,0.025736360158055565,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,2,0,0.1111111111111111,0,0,0.0,1,woman,False,Unknown,0.34296724470134876,True,False,True,192
1,1,0,0.20772946859903382,1,0,0.7360599005203893,2,woman,False,E,0.34296724470134876,False,False,True,192
0,3,0,0.0,1,0,0.025020889345661632,0,woman,False,Unknown,0.49056603773584906,False,False,False,192
1,3,1,0.07246376811594203,0,0,-0.08707468520142134,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,2,0,-0.06280193236714973,1,1,0.29167874845796316,1,woman,False,Unknown,0.34296724470134876,False,False,True,192
0,2,1,0.497584541062802,0,0,0.22304845470314827,1,man,True,Unknown,0.34296724470134876,True,False,True,414
0,1,1,0.14975845410628022,0,0,0.46539917952483817,2,man,True,A,0.49056603773584906,True,False,False,414
0,3,1,0.0,0,0,-0.07356309611844218,0,man,True,Unknown,0.49056603773584906,True,False,False,414
0,2,1,0.36231884057971026,0,0,0.03431514687740745,1,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,0.1304347826086957,0,0,-0.10080074395238432,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,0.36231884057971026,0,0,-0.09865604727254634,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,0,0.0,0,2,-0.09007726055319448,0,woman,False,Unknown,0.3333333333333333,False,True,False,192
0,2,1,0.1690821256038648,1,0,0.22304845470314827,1,man,True,Unknown,0.34296724470134876,False,False,True,414
0,3,1,0.14975845410628022,1,1,0.19130694384154637,0,man,True,Unknown,0.34296724470134876,False,False,True,414
1,2,0,0.0,0,0,0.3431514687740743,1,woman,False,Unknown,0.34296724470134876,True,False,True,192
0,3,1,0.4009661835748793,0,0,-0.22304845470314827,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,1,1,0.4009661835748793,1,0,0.7537184751035032,2,man,True,A,0.49056603773584906,False,False,False,414
1,2,0,-0.08212560386473426,2,1,0.24020602814185193,1,woman,False,Unknown,0.34296724470134876,False,False,True,192
0,1,1,0.0,0,0,0.5044326590978891,2,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,0.3043478260869566,0,0,-0.0849299885215834,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,1,1,0.1304347826086957,0,0,0.23248512009443537,2,man,True,Unknown,0.49056603773584906,True,False,False,414
0,3,1,0.14975845410628022,1,0,0.04375181226869449,0,man,True,Unknown,0.34296724470134876,False,False,True,414
0,3,1,0.033816425120772986,0,0,-0.08757568634583147,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,1,1,-0.024154589371980683,0,0,0.300257535177315,2,man,True,Unknown,0.34296724470134876,True,False,True,414
1,2,0,-0.1207729468599034,1,2,0.4903497228194011,1,woman,False,Unknown,0.49056603773584906,False,False,False,192
0,3,0,0.20772946859903382,1,5,0.3135546545923103,0,woman,False,Unknown,0.34296724470134876,False,False,True,192
0,3,1,0.0,0,0,-0.10208756196028708,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,2,0,-0.08212560386473426,1,2,0.8921938188125932,1,woman,False,Unknown,0.34296724470134876,False,False,True,192
0,3,1,0.1111111111111111,1,1,0.0240206028141852,0,man,True,Unknown,0.34296724470134876,False,False,True,414
0,3,0,-0.04347826086956521,1,0,0.053188477659981526,0,woman,False,Unknown,0.34296724470134876,False,False,True,192
1,2,0,-0.46859903381642515,2,1,0.4460969094062966,1,child,False,F,0.34296724470134876,False,False,True,76
0,2,1,-0.04347826086956521,0,0,-0.042893933596759276,1,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,-0.024154589371980683,1,0,0.02495054329456295,0,man,True,Unknown,0.49056603773584906,False,False,False,414
1,1,1,0.2657004830917875,1,0,0.6786540913091743,2,man,True,D,0.34296724470134876,False,False,True,414
1,3,1,-0.15942028985507248,1,1,0.047040919096893966,0,man,True,Unknown,0.49056603773584906,False,False,False,414
0,3,1,-0.14009661835748793,0,0,-0.08828944140088159,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,-0.14009661835748793,0,0,0.053188477659981526,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,1,1,0.6328502415458938,0,0,0.3314980448945067,2,man,True,D,0.34296724470134876,True,False,True,414
0,2,1,0.5555555555555557,0,0,-0.011152422735157435,1,man,True,Unknown,0.3333333333333333,True,True,False,414
0,3,1,-0.04347826086956521,0,0,-0.08757568634583147,0,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,1,0.0,0,0,-0.09036379202962089,0,man,True,Unknown,0.3333333333333333,True,True,False,414
1,1,1,1.0,0,0,0.29167874845796316,2,man,True,A,0.34296724470134876,True,False,True,414
0,3,1,0.4396135265700483,0,0,-0.10201550015184453,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,1,1,0.07246376811594203,0,0,0.300257535177315,2,man,True,B,0.49056603773584906,True,False,False,414
0,1,1,0.0,0,0,-0.22304845470314827,2,man,True,Unknown,0.34296724470134876,True,False,True,414
0,3,0,-0.3719806763285024,3,2,0.2556478442366853,0,child,False,Unknown,0.34296724470134876,False,False,True,76
0,2,1,0.05314009661835751,1,1,0.22733784806282417,1,man,True,Unknown,0.34296724470134876,False,False,True,414
0,3,0,0.24637681159420288,0,5,0.45789274114540546,0,woman,False,Unknown,0.34296724470134876,False,False,True,192
0,3,1,0.0,1,0,0.053188477659981526,0,man,True,Unknown,0.34296724470134876,False,False,True,414
0,3,0,-0.5072463768115942,3,2,0.2556478442366853,0,child,False,Unknown,0.34296724470134876,False,False,True,76
1,3,1,0.0,0,0,0.7462823827751689,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,1,1,0.5362318840579711,0,0,0.3860454023708335,2,man,True,A,0.49056603773584906,True,False,False,414
0,3,1,0.0,0,0,-0.09350877524093522,0,man,True,Unknown,0.34296724470134876,True,False,True,414
1,3,0,-0.10144927536231879,0,0,-0.09350877524093522,0,woman,False,Unknown,0.34296724470134876,True,False,True,192
